velocity_data_x,velocity_data_y,velocity_data_z,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.001129,0.000574,-0.000141,0.000000,0.000000,0.000000,0.000000,0.003703,-0.001237,-20.587044,20.699183,20.166185,20.699293,0.259880,0.000000,0.000000,20.023499,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.002059,0.000366,-0.000069,0.000000,0.000000,0.000000,0.000000,0.003859,-0.001233,-20.587036,20.699165,19.846464,20.699293,0.259878,0.000000,0.000000,20.166185,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.002198,0.000313,-0.000020,0.000000,0.000000,0.000000,0.000000,0.003891,-0.001234,-20.587019,20.699158,20.039352,20.699293,0.259276,0.000000,0.000000,19.846464,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.002036,0.000241,-0.000104,0.000000,0.000000,0.000000,0.000000,0.003934,-0.001227,-20.587011,20.699141,20.152973,20.699293,0.259253,0.000000,0.000000,20.039352,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.001877,0.000181,-0.000019,0.000000,0.000000,0.000000,0.000000,0.003946,-0.001226,-20.586994,20.699133,20.039352,20.699293,0.258956,0.000000,0.000000,20.152973,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.001008,-0.000409,0.000036,0.000000,0.000000,0.000000,0.000000,0.003948,-0.001228,-20.586987,20.699024,20.369642,20.699293,0.258924,0.000000,0.000000,20.039352,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.000870,-0.000346,-0.000017,0.000000,0.000000,0.000000,0.000000,0.003782,-0.001374,-20.586878,20.699018,20.094841,20.699293,0.258892,0.000000,-0.000000,20.369642,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.000790,-0.000703,0.000015,0.000000,0.000000,0.000000,0.000000,0.003767,-0.001386,-20.586872,20.698967,20.195250,20.699293,0.259375,0.000000,-0.000000,20.094841,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.000968,-0.000610,0.000180,0.000000,0.000000,0.000000,0.000000,0.003659,-0.001458,-20.586821,20.698963,19.825325,20.699293,0.259365,0.000000,-0.000000,20.195250,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.001194,-0.000611,0.000267,0.000000,0.000000,0.000000,0.000000,0.003649,-0.001474,-20.586817,20.698956,19.838537,20.699293,0.259647,0.000000,-0.000000,19.825325,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.001343,0.000026,0.000142,0.000000,0.000000,0.000000,0.000000,0.003685,-0.001306,-20.586809,20.699066,20.316797,20.699293,0.259651,0.000000,0.000000,19.838537,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.001125,0.000278,0.000118,0.000000,0.000000,0.000000,0.000000,0.003687,-0.001307,-20.586920,20.699066,20.390781,20.699293,0.259654,0.000000,0.000000,20.316797,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000014,0.000010,0.000084,0.000000,0.000000,0.000000,0.000000,0.003690,-0.001306,-20.586920,20.699085,20.047279,20.699293,0.259814,0.000000,0.000000,20.390781,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000286,-0.000071,0.000021,0.000000,0.000000,0.000000,0.000000,0.003492,-0.001373,-20.586939,20.699085,20.010288,20.699293,0.259821,-0.000000,0.000000,20.047279,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000271,0.000327,-0.000049,0.000000,0.000000,0.000000,0.000000,0.003486,-0.001374,-20.586939,20.699162,20.258665,20.699293,0.259901,-0.000000,-0.000000,20.010288,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000150,0.000363,0.000023,0.000000,0.000000,0.000000,0.000000,0.003540,-0.001266,-20.587015,20.699162,20.179396,20.699293,0.259910,-0.000000,0.000000,20.221674,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000188,0.000499,0.000017,0.000000,0.000000,0.000000,0.000000,0.003539,-0.001257,-20.587015,20.699228,20.211103,20.699293,0.259919,-0.000000,0.000000,20.179396,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000245,0.000326,-0.000153,0.000000,0.000000,0.000000,0.000000,0.003502,-0.001255,-20.587082,20.699232,20.380213,20.699293,0.259338,-0.000000,0.000000,20.211103,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000124,0.000552,-0.000125,0.000000,0.000000,0.000000,0.000000,0.003501,-0.001247,-20.587086,20.699232,20.263950,20.699293,0.259322,-0.000000,0.000000,20.380213,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000211,0.001243,-0.000046,0.000000,0.000000,0.000000,0.000000,0.003492,-0.001153,-20.587086,20.699240,20.314154,20.699293,0.259022,-0.000000,0.000000,20.263950,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000311,0.001265,-0.000087,0.000000,0.000000,0.000000,0.000000,0.003491,-0.001130,-20.587093,20.699240,20.036711,20.699293,0.258996,-0.000000,0.000000,20.314154,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000375,0.001326,-0.000108,0.000000,0.000000,0.000000,0.000000,0.003486,-0.001104,-20.587093,20.699245,20.060492,20.699293,0.258970,-0.000000,0.000000,20.036711,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000506,0.001329,-0.000246,0.000000,0.000000,0.000000,0.000000,0.003486,-0.001065,-20.587099,20.699245,20.160900,20.699293,0.259434,-0.000000,0.000000,20.060492,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.000290,0.000804,-0.000447,0.000000,0.000000,0.000000,0.000000,0.003484,-0.001022,-20.587099,20.699224,19.946873,20.699293,0.259420,-0.000000,0.000000,20.160900,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
0.000674,0.000835,-0.000378,0.000000,0.000000,0.000000,0.000000,0.003723,-0.001085,-20.587078,20.699217,20.277163,20.699293,0.259670,0.000000,0.000000,19.946873,1139359591,225252761,152444,2.000000,1.000000,2.000000,6,0,1
-0.000288,0.000124,-0.000292,0.000000,0.000000,0.000000,0.000000,0.003734,-0.001070,-20.587070,20.699150,20.078987,20.699217,0.259666,0.000000,0.000000,20.277163,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000112,0.000007,-0.000215,0.000000,0.000000,0.000000,0.000000,0.003523,-0.001255,-20.587004,20.699141,20.293016,20.699217,0.259664,-0.000000,0.000000,20.078987,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000306,0.000040,-0.000181,0.000000,0.000000,0.000000,0.000000,0.003521,-0.001254,-20.586994,20.699135,20.028784,20.699217,0.260410,-0.000000,0.000000,20.293016,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000909,0.000715,-0.000206,0.000000,0.000000,0.000000,0.000000,0.003356,-0.001134,-20.586988,20.699112,20.110695,20.699217,0.260437,-0.000000,0.000000,20.028784,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000792,0.000882,-0.000239,0.000000,0.000000,0.000000,0.000000,0.003340,-0.001120,-20.586966,20.699104,19.965368,20.699217,0.260214,-0.000000,0.000000,20.110695,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000157,0.000168,-0.000246,0.000000,0.000000,0.000000,0.000000,0.003326,-0.001103,-20.586958,20.699076,20.094841,20.699217,0.260230,-0.000000,0.000000,19.965368,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000095,0.000283,-0.000276,0.000000,0.000000,0.000000,0.000000,0.003428,-0.001250,-20.586929,20.699064,19.928375,20.699217,0.260246,0.000000,0.000000,20.094841,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000009,0.000317,-0.000209,0.000000,0.000000,0.000000,0.000000,0.003434,-0.001243,-20.586918,20.699089,20.155615,20.699217,0.260108,0.000000,0.000000,19.928375,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000083,0.000369,-0.000334,0.000000,0.000000,0.000000,0.000000,0.003447,-0.001258,-20.586943,20.699078,20.052565,20.699217,0.260118,0.000000,0.000000,20.155615,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000340,0.001092,-0.000470,0.000000,0.000000,0.000000,0.000000,0.003449,-0.001250,-20.586931,20.699074,20.158258,20.699217,0.259430,-0.000000,0.000000,20.052565,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000248,0.000891,-0.000623,0.000000,0.000000,0.000000,0.000000,0.003434,-0.001100,-20.586927,20.699066,20.224316,20.699217,0.259411,-0.000000,0.000000,20.158258,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000285,0.000820,-0.000799,0.000000,0.000000,0.000000,0.000000,0.003429,-0.001079,-20.586920,20.699051,20.179396,20.699217,0.259386,-0.000000,0.000000,20.224316,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000244,0.000149,-0.000961,0.000000,0.000000,0.000000,0.000000,0.003426,-0.001236,-20.586905,20.699039,20.094841,20.699217,0.259617,-0.000000,0.000000,20.179396,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000014,0.000259,-0.001015,0.000000,0.000000,0.000000,0.000000,0.003422,-0.001234,-20.586893,20.699018,20.166185,20.699217,0.259596,-0.000000,0.000000,20.094841,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000313,0.000134,-0.001086,0.000000,0.000000,0.000000,0.000000,0.003421,-0.001229,-20.586872,20.699034,20.092199,20.699217,0.259120,0.000000,0.000000,20.166185,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000454,0.000073,-0.001098,0.000000,0.000000,0.000000,0.000000,0.003488,-0.001269,-20.586887,20.699011,20.068419,20.699217,0.259080,0.000000,0.000000,20.092199,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.001277,0.000621,-0.000986,0.000000,0.000000,0.000000,0.000000,0.003496,-0.001265,-20.586864,20.699095,20.068419,20.699217,0.259041,0.000000,0.000000,20.068419,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.001567,0.000467,-0.000913,0.000000,0.000000,0.000000,0.000000,0.003724,-0.001164,-20.586948,20.699080,19.952156,20.699217,0.259415,0.000000,0.000000,20.068419,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.001511,0.000693,-0.000885,0.000000,0.000000,0.000000,0.000000,0.003753,-0.001150,-20.586933,20.699064,20.002361,20.699217,0.259393,0.000000,0.000000,19.952156,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.001172,0.000681,-0.000842,0.000000,0.000000,0.000000,0.000000,0.003766,-0.001141,-20.586918,20.699049,20.100126,20.699217,0.259019,0.000000,0.000000,20.002361,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000824,0.000619,-0.000793,0.000000,0.000000,0.000000,0.000000,0.003730,-0.001143,-20.586903,20.699039,20.081631,20.699217,0.258987,0.000000,0.000000,20.100126,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000533,0.000535,-0.000733,0.000000,0.000000,0.000000,0.000000,0.003691,-0.001145,-20.586893,20.699005,20.055206,20.699217,0.258954,0.000000,0.000000,20.081631,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000708,0.000389,-0.000675,0.000000,0.000000,0.000000,0.000000,0.003710,-0.001175,-20.586859,20.698997,20.263950,20.699217,0.259399,0.000000,0.000000,20.055206,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000417,0.000620,-0.000664,0.000000,0.000000,0.000000,0.000000,0.003743,-0.001201,-20.586851,20.698992,20.086914,20.699217,0.259386,0.000000,0.000000,20.263950,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000355,0.000662,-0.000611,0.000000,0.000000,0.000000,0.000000,0.003472,-0.001155,-20.586845,20.698984,20.039352,20.699217,0.259047,-0.000000,0.000000,20.086914,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000137,-0.000004,-0.000508,0.000000,0.000000,0.000000,0.000000,0.003463,-0.001141,-20.586838,20.698975,20.263950,20.699217,0.259024,-0.000000,0.000000,20.039352,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000051,0.000088,-0.000501,0.000000,0.000000,0.000000,0.000000,0.003431,-0.001316,-20.586828,20.698967,20.229601,20.699217,0.259002,-0.000000,-0.000000,20.263950,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000476,-0.000158,-0.000566,0.000000,0.000000,0.000000,0.000000,0.003427,-0.001315,-20.586821,20.698988,20.248096,20.699217,0.258845,-0.000000,0.000000,20.229601,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000609,-0.000227,-0.000662,0.000000,0.000000,0.000000,0.000000,0.003363,-0.001394,-20.586842,20.698975,20.290373,20.699217,0.258815,-0.000000,-0.000000,20.248096,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000420,-0.000180,-0.000528,0.000000,0.000000,0.000000,0.000000,0.003446,-0.001385,-20.586821,20.699104,20.419847,20.699217,0.259971,-0.000000,-0.000000,20.100126,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000420,-0.000180,-0.000528,0.000000,0.000000,0.000000,0.000000,0.003446,-0.001385,-20.586821,20.699104,20.419847,20.699217,0.259971,-0.000000,-0.000000,20.100126,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000777,-0.000044,-0.000512,0.000000,0.000000,0.000000,0.000000,0.003429,-0.001392,-20.586958,20.699202,19.780405,20.699217,0.259998,-0.000000,-0.000000,19.991791,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000796,-0.000109,-0.000433,0.000000,0.000000,0.000000,0.000000,0.003372,-0.001357,-20.587055,20.699209,20.322081,20.699217,0.260013,-0.000000,-0.000000,19.780405,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.001603,-0.000466,-0.000288,0.000000,0.000000,0.000000,0.000000,0.003357,-0.001359,-20.587063,20.699234,20.277163,20.699217,0.260007,-0.000000,-0.000000,20.322081,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.001510,-0.000451,-0.000257,0.000000,0.000000,0.000000,0.000000,0.003218,-0.001402,-20.587088,20.699242,20.007645,20.699217,0.260025,-0.000000,-0.000000,20.277163,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000944,-0.000421,-0.000362,0.000000,0.000000,0.000000,0.000000,0.003188,-0.001410,-20.587095,20.699242,20.353788,20.699217,0.260041,-0.000000,-0.000000,20.007645,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000944,-0.000421,-0.000362,0.000000,0.000000,0.000000,0.000000,0.003188,-0.001410,-20.587095,20.699242,20.353788,20.699217,0.260041,-0.000000,-0.000000,20.007645,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
-0.000809,-0.000610,-0.000233,0.000000,0.000000,0.000000,0.000000,0.003291,-0.001404,-20.587103,20.699255,19.928375,20.699217,0.259409,-0.000000,-0.000000,20.026142,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000750,-0.000263,-0.000164,0.000000,0.000000,0.000000,0.000000,0.003614,-0.001329,-20.587109,20.699245,20.020857,20.699217,0.259682,0.000000,-0.000000,19.928375,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000730,-0.000175,0.000067,0.000000,0.000000,0.000000,0.000000,0.003633,-0.001333,-20.587099,20.699257,20.044638,20.699217,0.259688,0.000000,-0.000000,20.126549,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000577,-0.000051,0.000268,0.000000,0.000000,0.000000,0.000000,0.003652,-0.001338,-20.587111,20.699234,19.827967,20.699217,0.259700,0.000000,-0.000000,20.044638,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000644,0.000200,0.000347,0.000000,0.000000,0.000000,0.000000,0.003676,-0.001295,-20.587088,20.699249,20.150331,20.699217,0.259248,0.000000,0.000000,19.827967,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000160,0.000491,0.000293,0.000000,0.000000,0.000000,0.000000,0.003703,-0.001235,-20.587103,20.699228,20.195250,20.699217,0.259244,0.000000,0.000000,20.150331,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000279,0.000731,0.000437,0.000000,0.000000,0.000000,0.000000,0.003575,-0.001198,-20.587082,20.699244,20.507044,20.699217,0.259020,0.000000,0.000000,20.195250,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000470,0.000422,0.000424,0.000000,0.000000,0.000000,0.000000,0.003581,-0.001184,-20.587097,20.699265,19.925734,20.699217,0.259010,0.000000,0.000000,20.507044,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000649,0.000505,0.000470,0.000000,0.000000,0.000000,0.000000,0.003606,-0.001259,-20.587118,20.699280,19.756624,20.699217,0.259001,0.000000,0.000000,19.925734,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000649,0.000505,0.000470,0.000000,0.000000,0.000000,0.000000,0.003606,-0.001259,-20.587118,20.699280,19.756624,20.699217,0.259001,0.000000,0.000000,19.925734,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000492,-0.000433,0.000750,0.000000,0.000000,0.000000,0.000000,0.003534,-0.001426,-20.587149,20.699301,20.155615,20.699217,0.260148,0.000000,-0.000000,19.957441,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000292,-0.000482,0.000929,0.000000,0.000000,0.000000,0.000000,0.003544,-0.001433,-20.587154,20.699326,19.954800,20.699217,0.260127,0.000000,-0.000000,20.155615,1139359579,225252760,152384,3.000000,-2.000000,3.000000,6,0,1
0.000587,-0.000961,0.001054,0.000000,0.000000,0.000000,0.000000,0.003553,-0.001440,-20.587179,20.699343,20.380213,20.699326,0.260166,0.000000,-0.000000,19.954800,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000476,-0.001037,0.001139,0.000000,0.000000,0.000000,0.000000,0.003604,-0.001543,-20.587196,20.699368,20.071060,20.699326,0.260207,0.000000,-0.000000,20.380213,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000940,-0.000407,0.001188,0.000000,0.000000,0.000000,0.000000,0.003616,-0.001562,-20.587221,20.699345,20.203176,20.699326,0.260172,0.000000,-0.000000,20.071060,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000885,-0.000632,0.001256,0.000000,0.000000,0.000000,0.000000,0.003738,-0.001421,-20.587198,20.699369,19.954800,20.699326,0.260213,0.000000,-0.000000,20.203176,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000051,-0.000214,0.001247,0.000000,0.000000,0.000000,0.000000,0.003757,-0.001430,-20.587223,20.699400,20.115980,20.699326,0.259575,0.000000,-0.000000,19.954800,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000081,-0.000190,0.001336,0.000000,0.000000,0.000000,0.000000,0.003557,-0.001335,-20.587254,20.699427,20.007645,20.699326,0.259591,-0.000000,-0.000000,20.115980,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000234,-0.000196,0.001416,0.000000,0.000000,0.000000,0.000000,0.003557,-0.001339,-20.587280,20.699457,20.068419,20.699326,0.259609,0.000000,-0.000000,20.007645,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000039,-0.000601,0.001479,0.000000,0.000000,0.000000,0.000000,0.003451,-0.001379,-20.587311,20.699442,20.126549,20.699326,0.259247,-0.000000,-0.000000,20.068419,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000054,-0.000596,0.001614,0.000000,0.000000,0.000000,0.000000,0.003451,-0.001391,-20.587296,20.699471,20.248096,20.699326,0.259253,0.000000,-0.000000,20.126549,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000421,-0.000544,0.001608,0.000000,0.000000,0.000000,0.000000,0.003454,-0.001403,-20.587324,20.699429,20.060492,20.699326,0.259063,0.000000,-0.000000,20.248096,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000369,-0.000604,0.001705,0.000000,0.000000,0.000000,0.000000,0.003586,-0.001355,-20.587282,20.699459,20.152973,20.699326,0.259065,0.000000,-0.000000,20.060492,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000354,-0.000774,0.001752,0.000000,0.000000,0.000000,0.000000,0.003596,-0.001365,-20.587313,20.699434,19.899311,20.699326,0.259068,0.000000,-0.000000,20.152973,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000645,-0.000970,0.001674,0.000000,0.000000,0.000000,0.000000,0.003503,-0.001386,-20.587288,20.699465,20.271877,20.699326,0.259583,-0.000000,-0.000000,19.899311,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000680,-0.000713,0.001761,0.000000,0.000000,0.000000,0.000000,0.003494,-0.001404,-20.587318,20.699429,20.089558,20.699326,0.259605,-0.000000,-0.000000,20.271877,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000659,-0.000805,0.001634,0.000000,0.000000,0.000000,0.000000,0.003476,-0.001424,-20.587282,20.699453,20.105412,20.699326,0.259864,-0.000000,-0.000000,20.089558,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000613,-0.000717,0.001656,0.000000,0.000000,0.000000,0.000000,0.003437,-0.001457,-20.587307,20.699476,20.221674,20.699326,0.259895,-0.000000,-0.000000,20.105412,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001153,-0.000696,0.001688,0.000000,0.000000,0.000000,0.000000,0.003298,-0.001475,-20.587330,20.699465,20.158258,20.699326,0.259925,-0.000000,-0.000000,20.221674,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001319,-0.000801,0.001582,0.000000,0.000000,0.000000,0.000000,0.003271,-0.001492,-20.587318,20.699488,20.113338,20.699326,0.259429,-0.000000,-0.000000,20.158258,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001266,-0.000917,0.001578,0.000000,0.000000,0.000000,0.000000,0.003248,-0.001506,-20.587341,20.699368,20.237528,20.699326,0.259439,-0.000000,-0.000000,20.113338,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001359,-0.000837,0.001627,0.000000,0.000000,0.000000,0.000000,0.003224,-0.001529,-20.587221,20.699383,20.089558,20.699326,0.259758,-0.000000,-0.000000,20.237528,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001401,-0.000947,0.001589,0.000000,0.000000,0.000000,0.000000,0.003201,-0.001552,-20.587236,20.699333,20.266592,20.699326,0.259782,-0.000000,-0.000000,20.089558,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001306,-0.001094,0.001491,0.000000,0.000000,0.000000,0.000000,0.003300,-0.001567,-20.587187,20.699352,19.973295,20.699326,0.259805,-0.000000,-0.000000,20.266592,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001243,-0.000410,0.001300,0.000000,0.000000,0.000000,0.000000,0.003275,-0.001593,-20.587206,20.699295,20.263950,20.699326,0.259348,-0.000000,-0.000000,19.973295,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001109,-0.000492,0.001261,0.000000,0.000000,0.000000,0.000000,0.003381,-0.001415,-20.587149,20.699303,20.105412,20.699326,0.259349,-0.000000,-0.000000,20.263950,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000954,-0.000580,0.001279,0.000000,0.000000,0.000000,0.000000,0.003358,-0.001429,-20.587156,20.699310,19.936302,20.699326,0.260292,-0.000000,-0.000000,20.105412,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001632,-0.000082,0.001310,0.000000,0.000000,0.000000,0.000000,0.003203,-0.001321,-20.587164,20.699276,20.300943,20.699326,0.260331,-0.000000,-0.000000,19.936302,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.001388,-0.000106,0.001307,0.000000,0.000000,0.000000,0.000000,0.003172,-0.001327,-20.587130,20.699284,20.092199,20.699326,0.260370,-0.000000,-0.000000,20.300943,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000714,0.000212,0.001109,0.000000,0.000000,0.000000,0.000000,0.003145,-0.001333,-20.587137,20.699244,20.219030,20.699326,0.259633,-0.000000,-0.000000,20.092199,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000650,0.000450,0.001055,0.000000,0.000000,0.000000,0.000000,0.003264,-0.001256,-20.587097,20.699247,20.115980,20.699326,0.259641,-0.000000,0.000000,20.219030,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000265,0.000182,0.000823,0.000000,0.000000,0.000000,0.000000,0.003252,-0.001250,-20.587101,20.699160,20.152973,20.699326,0.259830,-0.000000,0.000000,20.115980,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000089,0.000109,0.000725,0.000000,0.000000,0.000000,0.000000,0.003495,-0.001262,-20.587013,20.699148,20.176754,20.699326,0.259839,0.000000,0.000000,20.152973,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000040,0.000654,0.000825,0.000000,0.000000,0.000000,0.000000,0.003500,-0.001260,-20.587002,20.699142,20.105412,20.699326,0.259851,0.000000,0.000000,20.176754,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000020,0.000756,0.000711,0.000000,0.000000,0.000000,0.000000,0.003507,-0.001120,-20.586996,20.699135,19.973295,20.699326,0.259326,-0.000000,0.000000,20.105412,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
0.000106,0.001059,0.000632,0.000000,0.000000,0.000000,0.000000,0.003505,-0.001110,-20.586988,20.699127,20.174112,20.699326,0.259317,0.000000,0.000000,19.973295,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000170,0.000389,0.000510,0.000000,0.000000,0.000000,0.000000,0.003480,-0.001226,-20.586981,20.699110,19.907238,20.699326,0.259036,0.000000,0.000000,20.174112,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000291,0.000448,0.000348,0.000000,0.000000,0.000000,0.000000,0.003479,-0.001220,-20.586964,20.699099,20.115980,20.699326,0.259012,-0.000000,0.000000,19.907238,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
-0.000183,0.000702,0.000390,0.000000,0.000000,0.000000,0.000000,0.003472,-0.001214,-20.586952,20.699091,20.078987,20.699326,0.258990,-0.000000,0.000000,20.115980,1139359564,225252759,152376,2.000000,-3.000000,1.000000,6,0,1
